TF-Motif	ES	NES	P-value	FDR
HO_HEN1_HUMAN.H10MO.C.bed	0.0264805909094	0.643519386204	0.26451569752	0.715420093292
HO_DMBX1_HUMAN.H10MO.D.bed	0.0169353444218	0.884170918072	0.205428117729	0.719559691063
HO_SOX17_HUMAN.H10MO.D.bed	0.035001928312	0.814867300765	0.21342969746	0.720044400378
HO_LMX1A_HUMAN.H10MO.D.bed	-0.01437240606	-1.05219085559	0.166507381173	0.73103583104
HO_PTF1A_HUMAN.H10MO.C.bed	-0.033006934772	-1.15724937923	0.149737198792	0.732683545234
HO_FOXA1_HUMAN.H10MO.A.bed	-0.0195359670469	-1.08933896273	0.151182501375	0.734151389255
HO_STA5B_HUMAN.H10MO.C.bed	0.0157206103268	0.878245449603	0.201970203451	0.735584661433
HO_FOXI1_HUMAN.H10MO.B.bed	-0.02556479977	-0.780011346953	0.244061343673	0.752131352376
HO_PPARA_HUMAN.H10MO.C.bed	-0.0453852337073	-1.4213151582	0.0852389311364	0.758863261923
HO_COT2_HUMAN.H10MO.A.bed	0.0127684336211	0.548618393828	0.305932752405	0.760088737564
HO_CUX1_HUMAN.H10MO.C.bed	0.0725035521087	1.10668496588	0.151923363089	0.760803716717
HO_HNF1A_HUMAN.H10MO.A.bed	-0.0246009022939	-0.806714769172	0.237097218828	0.767572309437
HO_NDF2_HUMAN.H10MO.D.bed	0.0209140128804	0.454952155297	0.32753239618	0.780476825098
HO_PHX2A_HUMAN.H10MO.D.bed	-0.0322551886531	-0.928271540944	0.193540661048	0.810846821775
HO_FIGLA_HUMAN.H10MO.D.bed	0.0209034926547	0.810747770823	0.233618784335	0.813856743253
HO_PPARG_HUMAN.H10MO.A.bed	-0.0417547319754	-1.50324708854	0.0720869362914	0.840140475687
HO_HES1_HUMAN.H10MO.D.bed	0.0452177754622	1.23920716907	0.117914672267	0.849250617113
HO_COT2_HUMAN.H10MO.S.bed	-0.0256391181858	-0.945723937868	0.18478979888	0.852160151672
HO_PBX2_HUMAN.H10MO.C.bed	-0.0345679724972	-1.27492255984	0.114720718649	0.865129184168
HO_PO3F2_HUMAN.H10MO.D.bed	0.0180554766598	0.860323595614	0.216289211579	0.866508653888
HO_TF7L2_HUMAN.H10MO.A.bed	-0.0282270292355	-1.10469817401	0.144306246183	0.889425998108
HO_IRF8_HUMAN.H10MO.D.bed	0.0115391092106	0.55213281038	0.295521367475	0.897768704036
HO_RXRA_HUMAN.H10MO.C.bed	-0.0238156564092	-0.853530794986	0.196722008814	0.900705768928
HO_SMAD3_HUMAN.H10MO.C.bed	-0.0142139042948	-0.578221759092	0.304359532558	0.920256888537
HO_GSC_HUMAN.H10MO.D.bed	-0.0292781875565	-0.715636712377	0.240001164053	0.932368158534
HO_THB_HUMAN.H10MO.C.bed	0.0247235921214	1.66231946655	0.0585071708704	0.937577413199
HO_HXC13_HUMAN.H10MO.D.bed	0.0204849377585	0.608095380744	0.272523487526	0.939180405936
HO_IRF4_HUMAN.H10MO.C.bed	0.0213630795322	1.40391664311	0.084019354927	0.944849236986
HO_PRD14_HUMAN.H10MO.C.bed	0.0334747944109	0.821975397357	0.216703614295	0.944945692265
HO_USF2_HUMAN.H10MO.A.bed	0.0333267801506	0.812094473687	0.222079129133	0.96184271469
HO_NR1D1_HUMAN.H10MO.C.bed	0.0272297747062	0.770135086586	0.236478604376	0.965495448439
HO_TGIF2_HUMAN.H10MO.D.bed	-0.019279595425	-0.611946133553	0.286010932187	0.970015912868
HO_CEBPZ_HUMAN.H10MO.D.bed	0.0209140429464	0.772088198121	0.233752176379	0.992285728866
HO_SMAD4_HUMAN.H10MO.C.bed	0.02683188374	1.03696441857	0.143175413064	0.997559127979
HO_GABP1_HUMAN.H10MO.C.bed	0.0409685002132	1.1205818404	0.135326796146	1.00865670151
HO_FOSL1_HUMAN.H10MO.A.bed	-0.0232394743396	-1.1471760961	0.139117959943	1.08749527224
HO_SHOX_HUMAN.H10MO.D.bed	0.0237570365568	1.28280230502	0.113890519443	1.08960929796
HO_NR2E3_HUMAN.H10MO.C.bed	0.0304723282731	1.19192798979	0.127464317099	1.11924146932
HO_ERR3_HUMAN.H10MO.B.bed	0.0328095804263	0.952753459914	0.176603101754	1.12081770519
HO_PHX2B_HUMAN.H10MO.D.bed	-0.0220878921738	-0.802714236278	0.208175932935	1.12135103371
HO_FOXO4_HUMAN.H10MO.C.bed	0.019282274719	1.08863645896	0.152213984555	1.12148464483
HO_GCR_HUMAN.H10MO.A.bed	-0.0397254296935	-1.0387699233	0.175096254188	1.12236698934
HO_ETV6_HUMAN.H10MO.D.bed	0.0310153694415	0.781113072968	0.233286974439	1.12433797455
HO_TYY2_HUMAN.H10MO.D.bed	0.0469604599666	1.25860122127	0.114896942457	1.13306061715
HO_MEIS2_HUMAN.H10MO.B.bed	-0.0303364025356	-0.836679117697	0.218794212137	1.14022024374
HO_ERR2_HUMAN.H10MO.A.bed	0.0189697871463	0.884109352359	0.201550902892	1.14331087393
HO_FOXO6_HUMAN.H10MO.D.bed	0.0256034176011	0.838324026242	0.199927140454	1.14422586635
HO_FOXQ1_HUMAN.H10MO.C.bed	0.0166894193516	0.646217787894	0.263147944388	1.16329539553
HO_PAX7_HUMAN.H10MO.D.bed	0.0311628580048	0.620304639941	0.270857147217	1.16523108299
HO_PAX8_HUMAN.H10MO.D.bed	0.0387314490757	1.01710632807	0.165322441135	1.17746316409
HO_NRL_HUMAN.H10MO.D.bed	0.0312336230134	0.841331487162	0.201257094908	1.20566166202
HO_CREB5_HUMAN.H10MO.D.bed	0.0482314981246	0.612094144111	0.271031102958	1.20646484025
HO_LHX3_HUMAN.H10MO.C.bed	0.0262909676708	1.10913714505	0.150599120702	1.22194982746
HO_ZKSC3_HUMAN.H10MO.D.bed	-0.0463093538793	-0.801218543846	0.236437616944	1.2222299392
HO_SMAD2_HUMAN.H10MO.C.bed	0.0203203655339	0.760519185878	0.242939507885	1.22617499649
HO_COT1_HUMAN.H10MO.S.bed	-0.0404917395339	-1.19306612803	0.117586557718	1.25621639162
HO_KLF8_HUMAN.H10MO.C.bed	0.0156006813434	0.695368827342	0.249192489274	1.277859085
HO_E2F5_HUMAN.H10MO.B.bed	0.0858282803635	1.01353308017	0.166141475983	1.28309260368
HO_SHOX2_HUMAN.H10MO.D.bed	0.0245512769044	1.25791725432	0.113691778879	1.30136482609
HO_CR3L1_HUMAN.H10MO.D.bed	0.0671356989692	0.861541235423	0.190697685432	1.31437867056
HO_RELB_HUMAN.H10MO.C.bed	0.0239060654644	0.762556774182	0.236292333876	1.32862619311
HO_PDX1_HUMAN.H10MO.C.bed	0.0438219765763	1.20064867058	0.128936302697	1.33303500046
HO_EPAS1_HUMAN.H10MO.D.bed	0.0221425425167	0.826008364271	0.222805440498	1.34734233358
HO_SOX5_HUMAN.H10MO.C.bed	-0.016188976622	-1.21157145039	0.12271471259	1.35620915121
HO_ERG_HUMAN.H10MO.B.bed	0.0290257827972	0.515369356278	0.321683049078	1.35657127934
HO_MEF2A_HUMAN.H10MO.A.bed	-0.0217370910645	-0.977018032485	0.175490792349	1.442174332
HO_GLI3_HUMAN.H10MO.B.bed	-0.0489098378859	-1.52484049945	0.0767776206056	1.44748396495
HO_EGR3_HUMAN.H10MO.D.bed	-0.0305101515708	-0.818182972615	0.217554070547	1.46791746548
HO_NR1H4_HUMAN.H10MO.C.bed	0.0386640221543	0.744953087106	0.230187392482	1.5211352431
HO_GLIS3_HUMAN.H10MO.D.bed	0.0335436389673	0.672413002151	0.278054574725	1.53649122758
HO_PO2F3_HUMAN.H10MO.D.bed	-0.0252550773541	-0.994769059841	0.166600773489	1.61804690616
HO_HMX3_HUMAN.H10MO.D.bed	-0.0208712124543	-0.728308457871	0.244537619131	1.63279806107
HO_AP2C_HUMAN.H10MO.A.bed	0.0187623396115	0.856426048801	0.199838687503	1.68548156171
HO_TFCP2_HUMAN.H10MO.D.bed	0.0299797744718	1.00263893232	0.155258062207	1.68678674364
HO_PPARG_HUMAN.H10MO.S.bed	0.0114445623203	0.548651087118	0.276004883969	1.71766146237
HO_ZN282_HUMAN.H10MO.D.bed	0.026340828785	0.843419399965	0.207551617812	1.77387449356
HO_HMGA2_HUMAN.H10MO.D.bed	-0.0474254197213	-0.844622510578	0.226121101508	1.7894274823
HO_CEBPD_HUMAN.H10MO.B.bed	-0.0231953733964	-0.899820213667	0.196571283283	1.82611873311
HO_MYOD1_HUMAN.H10MO.C.bed	0.024626216186	1.21367761885	0.113815214758	1.91988296474
HO_HMX2_HUMAN.H10MO.D.bed	-0.0223577381953	-1.04421129061	0.149941105758	1.92224497582
HO_ALX3_HUMAN.H10MO.D.bed	-0.0174383243879	-0.67916971644	0.264351707378	1.92556186852
HO_SOX2_HUMAN.H10MO.B.bed	-0.0239122326934	-0.710659085926	0.253786342493	2.03346306922
HO_JDP2_HUMAN.H10MO.D.bed	0.0719500093214	1.03960826858	0.157837430103	2.06477127951
HO_STAT1_HUMAN.H10MO.S.bed	-0.024062523604	-0.908912174268	0.207199345831	2.07523094809
HO_CEBPA_HUMAN.H10MO.A.bed	-0.0296985065513	-1.08956803952	0.152435017094	2.07895416931
HO_MTF1_HUMAN.H10MO.C.bed	0.0925329561358	1.13086618532	0.135446583415	2.11759170657
HO_ARI5B_HUMAN.H10MO.C.bed	0.0267828691783	0.954568668153	0.176609755143	2.13597835938
HO_HXA1_HUMAN.H10MO.C.bed	0.0333873880857	1.13236538582	0.143759553535	2.19404461466
HO_XBP1_HUMAN.H10MO.C.bed	0.0821310166605	1.11623484285	0.148919068882	2.21993309659
HO_HXD3_HUMAN.H10MO.D.bed	-0.0257480585222	-0.808382423117	0.221494223588	2.25361583047
HO_ATOH1_HUMAN.H10MO.D.bed	0.0362850923122	0.949500296497	0.185470594124	2.2862817468
HO_YBOX1_HUMAN.H10MO.D.bed	0.034170940614	1.20221962387	0.12155835187	2.36117889541
HO_HSF4_HUMAN.H10MO.D.bed	0.0230513194986	0.580098057464	0.284287329788	2.56659406189
HO_FOXC1_HUMAN.H10MO.C.bed	-0.0322189278204	-1.09388972751	0.152003716199	2.63336167794
HO_VAX1_HUMAN.H10MO.D.bed	-0.0335659713915	-1.09381291768	0.147912310425	2.70890831378
HO_EOMES_HUMAN.H10MO.D.bed	-0.0178619262473	-0.740374683308	0.238420359622	2.99661667682
HO_CEBPG_HUMAN.H10MO.C.bed	-0.0303909667572	-1.08017361806	0.137900525804	3.15693703716
HO_VDR_HUMAN.H10MO.S.bed	-0.0235981418724	-1.19425433691	0.12388835263	3.45271452331
HO_VSX1_HUMAN.H10MO.D.bed	0.0213640562251	0.982945151059	0.173305122973	3.58350270406
HO_FOXH1_HUMAN.H10MO.A.bed	0.0236609278634	0.649390812058	0.261431964275	3.64299758913
HO_MAFF_HUMAN.H10MO.A.bed	-0.0425321853633	-0.789352408298	0.222951234262	3.66440361953
HO_ZN740_HUMAN.H10MO.D.bed	0.0182097690845	0.692351345284	0.262701279344	3.7420337791
HO_FOXD2_HUMAN.H10MO.D.bed	-0.0243437272021	-1.10436305062	0.150052316025	4.00764727384
HO_ARNT_HUMAN.H10MO.B.bed	0.0291259286426	0.891227209108	0.20175651473	4.04143518569
HO_TBX19_HUMAN.H10MO.D.bed	-0.0716451688623	-1.06362740225	0.139910485921	4.07648279435
HO_ERF_HUMAN.H10MO.D.bed	0.02660291257	0.620808964481	0.29039308582	4.23049927296
HO_RUNX1_HUMAN.H10MO.A.bed	-0.0355422871403	-1.68244525414	0.054330055301	4.35319568099
HO_MSX2_HUMAN.H10MO.D.bed	-0.01558799478	-1.20295662506	0.126443837689	5.06565624741
HO_HSF1_HUMAN.H10MO.A.bed	-0.0225338681319	-0.856743798643	0.205881521527	5.07577135766
HO_ZFHX3_HUMAN.H10MO.D.bed	-0.0258263279807	-1.22100361328	0.118898200352	5.4438390304
HO_HXC12_HUMAN.H10MO.D.bed	-0.019813972414	-0.961864545973	0.178802803479	5.4577427157
HO_SPZ1_HUMAN.H10MO.D.bed	0.0648428517093	1.26859757258	0.11338084759	5.59054794656
HO_ELF3_HUMAN.H10MO.D.bed	0.0180869398938	0.718791383817	0.244756166726	5.81069269893
HO_UNC4_HUMAN.H10MO.D.bed	0.0272585018843	1.00505921897	0.17370063385	5.86011085779
HO_SRBP2_HUMAN.H10MO.B.bed	0.0346611116846	1.83133657046	0.0393749458685	6.30983507543
HO_SOX9_HUMAN.H10MO.B.bed	-0.0394997979453	-1.38991550975	0.0895263750163	6.37626737616
HO_E2F4_HUMAN.H10MO.A.bed	0.0450380012237	0.907576284933	0.179169400129	6.38042141571
HO_ETV3_HUMAN.H10MO.D.bed	-0.0262360668489	-0.739199535091	0.249089242526	6.38664817837
HO_PO5F1_HUMAN.H10MO.A.bed	-0.0214436775517	-0.76311928445	0.226993289247	8.55898225927
HO_GMEB2_HUMAN.H10MO.D.bed	0.0411161629661	0.634550919088	0.275447250455	8.8280843771
HO_GSX1_HUMAN.H10MO.D.bed	-0.0213357142531	-0.995350615984	0.165478705298	8.83932084131
HO_SOX4_HUMAN.H10MO.C.bed	-0.0234861094481	-0.690527161052	0.249351743572	10.6556311753
HO_EMX2_HUMAN.H10MO.D.bed	0.0222363716654	0.920368591405	0.194824246058	11.3529401566
HO_HXB8_HUMAN.H10MO.C.bed	-0.0288708699002	-0.959418547158	0.177246263016	11.3614854593
HO_SRY_HUMAN.H10MO.B.bed	0.0190769768023	1.54205966365	0.0653986577828	13.9735132129
HO_OLIG2_HUMAN.H10MO.D.bed	-0.0445119135305	-1.29440923389	0.109819444741	14.0788528158
HO_NR1I2_HUMAN.H10MO.C.bed	0.0245074670463	0.735329446235	0.246109723558	22.5366189715
HO_HINFP_HUMAN.H10MO.C.bed	0.0955878476764	0.681445663515	0.247655915785	26.4579070031
HO_NR0B1_HUMAN.H10MO.D.bed	0.0344958247429	1.45950342738	0.0857898619896	54.9913015353
HO_FEV_HUMAN.H10MO.C.bed	0.0210466713454	0.935860040548	0.178727483226	57.282158374
