TF-Motif	ES	NES	P-value	FDR
HO_AHR_HUMAN.H10MO.B.bed	-0.0196590261112	-0.533683299878	0.307495518666	0.569666553367
HO_DMBX1_HUMAN.H10MO.D.bed	0.0133574330108	1.04021095216	0.163532386193	0.572810161473
HO_NR1H2_HUMAN.H10MO.D.bed	0.0426599463067	0.972145278068	0.174939641528	0.575058001125
HO_KLF8_HUMAN.H10MO.C.bed	0.0203682905112	1.25806997701	0.112220750114	0.575468006584
HO_NR2E3_HUMAN.H10MO.C.bed	0.026112229565	1.57715013149	0.0658054742795	0.577826150865
HO_ETV4_HUMAN.H10MO.B.bed	0.0183671598331	1.59465266052	0.0633926986944	0.580495998044
HO_SOX17_HUMAN.H10MO.D.bed	0.0273538082526	0.959922174268	0.173040993704	0.583785668233
HO_FOXK1_HUMAN.H10MO.D.bed	-0.0169554330893	-0.574262072769	0.295752559932	0.585115404063
HO_TGIF2_HUMAN.H10MO.D.bed	-0.0206458243663	-0.981179728327	0.172699013612	0.585714644051
HO_PO4F1_HUMAN.H10MO.D.bed	-0.0142622496502	-0.799983669998	0.22255892725	0.596904905302
HO_HXA11_HUMAN.H10MO.D.bed	0.00871882291943	0.752878562094	0.232812167505	0.601744352302
HO_MGAP_HUMAN.H10MO.D.bed	-0.0286459630198	-0.597322470735	0.283035397542	0.604752299415
HO_ARNT2_HUMAN.H10MO.D.bed	0.0182796066228	0.788429483962	0.219382659733	0.619490241801
HO_ZIC2_HUMAN.H10MO.C.bed	-0.00952425340037	-0.753363286214	0.235072635129	0.625234685136
HO_ELF5_HUMAN.H10MO.D.bed	0.0110193506237	0.89809369017	0.20502410999	0.628806002409
HO_MYOD1_HUMAN.H10MO.C.bed	0.0248857011963	1.75986174038	0.0373451166841	0.629953152487
HO_PIT1_HUMAN.H10MO.C.bed	0.0127556952791	0.946650719886	0.176401302525	0.631694049826
HO_GCM1_HUMAN.H10MO.D.bed	0.0236524792506	0.842236933851	0.222444942468	0.639404520725
HO_BSH_HUMAN.H10MO.D.bed	-0.0247731907533	-1.54451261785	0.0683973889046	0.644745974822
HO_MAF_HUMAN.H10MO.B.bed	0.00948454045772	0.603311706983	0.289114177178	0.645721907913
HO_COT1_HUMAN.H10MO.B.bed	-0.0190604573287	-0.779985673054	0.238461710959	0.647686257308
HO_HES1_HUMAN.H10MO.D.bed	0.0352196554822	1.3701634043	0.0905247771925	0.651981822252
HO_PDX1_HUMAN.H10MO.C.bed	0.0371056703995	1.575326072	0.0637902908175	0.659509297
HO_HNF1A_HUMAN.H10MO.A.bed	-0.0186347851331	-0.915107511002	0.204257400815	0.661257545064
HO_NR4A1_HUMAN.H10MO.C.bed	0.0143248194931	0.906114751147	0.189019842399	0.673120660989
HO_ZSC16_HUMAN.H10MO.D.bed	0.0202513224012	0.603138669534	0.293752071039	0.674892751024
HO_COT2_HUMAN.H10MO.S.bed	-0.0215128582855	-1.17987788026	0.146698154355	0.676500121882
HO_GLIS3_HUMAN.H10MO.D.bed	0.0452201360932	1.22043436968	0.125053036434	0.69102583064
HO_BC11A_HUMAN.H10MO.C.bed	-0.00843005370187	-0.918830385822	0.189730985779	0.711213812188
HO_GFI1_HUMAN.H10MO.C.bed	0.00906971221722	0.597560403051	0.28824942819	0.724579935175
HO_HME2_HUMAN.H10MO.D.bed	0.018778675947	0.838519439213	0.223013995501	0.729346791409
HO_LHX9_HUMAN.H10MO.D.bed	0.00987128020658	0.780503336992	0.232285812293	0.737104978611
HO_HXC13_HUMAN.H10MO.D.bed	0.0200334199428	0.883634972838	0.216160072356	0.744938743978
HO_VAX2_HUMAN.H10MO.D.bed	0.0240205218553	0.902315527846	0.199048069712	0.750528309916
HO_BRAC_HUMAN.H10MO.D.bed	-0.0421259197204	-0.69103870687	0.263179474303	0.753116263519
HO_GBX2_HUMAN.H10MO.D.bed	0.0152982841449	1.13209748248	0.135771497326	0.756778519879
HO_GATA2_HUMAN.H10MO.A.bed	0.01240262341	0.740350932653	0.21996590409	0.774715079791
HO_PHX2A_HUMAN.H10MO.D.bed	0.0230290026346	0.985371753901	0.187724443089	0.786479529542
HO_CEBPD_HUMAN.H10MO.B.bed	0.0232341265179	1.39799433481	0.0849882400404	0.789528432839
HO_HMX2_HUMAN.H10MO.D.bed	-0.0229694832785	-1.58084227966	0.0619018009708	0.793581088445
HO_FOXB1_HUMAN.H10MO.D.bed	0.0173304065446	0.882963999563	0.206189968043	0.815850429109
HO_STA5B_HUMAN.H10MO.C.bed	0.00906304873363	0.766417309996	0.225989019421	0.823062280961
HO_MTF1_HUMAN.H10MO.C.bed	0.0871435490454	1.58387621906	0.0539333700922	0.843202200709
HO_NFAC1_HUMAN.H10MO.A.bed	0.0090720411128	0.686552102501	0.261030539316	0.87146133178
HO_EPAS1_HUMAN.H10MO.D.bed	-0.0223307050658	-1.14090705046	0.145214833481	0.878138757184
HO_PAX7_HUMAN.H10MO.D.bed	-0.0261882626884	-0.788950181633	0.205684096394	0.884855743549
HO_EGR3_HUMAN.H10MO.D.bed	0.0305209795502	1.17721336982	0.133897872544	0.903458276849
HO_SOX5_HUMAN.H10MO.C.bed	-0.0122559685748	-1.42512726335	0.0818461127614	0.90454066
HO_SHOX_HUMAN.H10MO.D.bed	0.0168997930798	1.38389256883	0.0960924423458	0.919332172293
HO_IRF8_HUMAN.H10MO.D.bed	-0.00873259341931	-0.609837325934	0.310685335878	0.943835546436
HO_TF7L2_HUMAN.H10MO.A.bed	-0.0175368254547	-1.06086964285	0.153797420532	0.947924486161
HO_GSC_HUMAN.H10MO.D.bed	0.0186480006609	0.688550581345	0.245078948975	0.952094583593
HO_PEBB_HUMAN.H10MO.C.bed	-0.013704972805	-0.957198265866	0.183455391959	0.963892674144
HO_NRL_HUMAN.H10MO.D.bed	0.028256361444	1.07420177415	0.161138695118	0.965326201595
HO_HMX3_HUMAN.H10MO.D.bed	-0.0208751652539	-1.08913807729	0.145669316636	0.972646166291
HO_MEIS2_HUMAN.H10MO.B.bed	-0.0218938259454	-0.882102675924	0.191896110782	1.00004395944
HO_IRF3_HUMAN.H10MO.C.bed	-0.00936955888011	-0.664468505473	0.264050448162	1.00151678859
HO_PPARA_HUMAN.H10MO.C.bed	-0.0263202622644	-1.24492574963	0.114126331483	1.01604136778
HO_STA5A_HUMAN.H10MO.B.bed	0.00932297402292	0.781606377012	0.221262066492	1.02774626537
HO_COT1_HUMAN.H10MO.S.bed	-0.0294553008063	-1.35195930662	0.0984973448468	1.05227996745
HO_PHX2B_HUMAN.H10MO.D.bed	0.0155447146746	0.870733088173	0.195753291647	1.05443579786
HO_SMAD2_HUMAN.H10MO.C.bed	-0.0138333057241	-0.816033697082	0.213505959481	1.07761669313
HO_FOXQ1_HUMAN.H10MO.C.bed	-0.0116725383434	-0.701904220934	0.247385537481	1.09361468638
HO_FOXO6_HUMAN.H10MO.D.bed	0.0184647267123	0.921544494596	0.192929526645	1.10417702303
HO_HXC12_HUMAN.H10MO.D.bed	-0.0238993172788	-1.84662493448	0.0365992482788	1.11714848318
HO_GCR_HUMAN.H10MO.A.bed	0.0243196211843	0.941173012042	0.176232000941	1.12964712603
HO_ZKSC3_HUMAN.H10MO.D.bed	0.0328676422698	0.845998397986	0.218694662894	1.13051031383
HO_LHX3_HUMAN.H10MO.C.bed	0.0178475622624	1.1549637811	0.140266281192	1.13810995246
HO_SMAD4_HUMAN.H10MO.C.bed	-0.0169611288699	-1.03045241291	0.165464263453	1.15285427036
HO_SOX2_HUMAN.H10MO.B.bed	-0.0231262959027	-1.05653548687	0.146068683525	1.17037532675
HO_ALX3_HUMAN.H10MO.D.bed	0.0166133309908	0.972978946191	0.163534708013	1.19120167996
HO_NR1H4_HUMAN.H10MO.C.bed	-0.0335777462217	-0.922245370392	0.182858102497	1.20837158454
HO_SHOX2_HUMAN.H10MO.D.bed	0.0165267294106	1.2818195384	0.106216202989	1.21579618064
HO_JDP2_HUMAN.H10MO.D.bed	-0.0783707551363	-1.37282779914	0.0975798871941	1.2765042386
HO_E2F5_HUMAN.H10MO.B.bed	-0.0726043957535	-1.03017936763	0.165891868157	1.2811649095
HO_PRDM1_HUMAN.H10MO.C.bed	-0.0100654008251	-0.561229563081	0.296323059038	1.34711404853
HO_STAT1_HUMAN.H10MO.S.bed	0.0221775626256	1.17936461762	0.140224224046	1.40443324396
HO_JUNB_HUMAN.H10MO.C.bed	0.0165469554109	1.23378353664	0.1184584437	1.40614560021
HO_UNC4_HUMAN.H10MO.D.bed	0.0322091308654	1.76556321496	0.0418849304441	1.41306528498
HO_RELB_HUMAN.H10MO.C.bed	0.0149437124504	0.706511749114	0.255493084112	1.43658830628
HO_CUX1_HUMAN.H10MO.C.bed	-0.0267096249765	-0.589121525385	0.295262329293	1.47861838341
HO_GLI3_HUMAN.H10MO.B.bed	-0.0353039434245	-1.51526250516	0.0807259891171	1.52192232424
HO_PAX8_HUMAN.H10MO.D.bed	-0.0216192718318	-0.796718974492	0.216165042783	1.53957547137
HO_MEF2A_HUMAN.H10MO.A.bed	0.0126397802553	0.861703534512	0.202826270226	1.66681588737
HO_GATA1_HUMAN.H10MO.S.bed	-0.00772727249212	-0.576401245359	0.262805196608	1.71896052067
HO_FOXO4_HUMAN.H10MO.C.bed	0.00864387190718	0.741851950654	0.236647139012	1.74357259893
HO_MSX2_HUMAN.H10MO.D.bed	-0.0152934644178	-1.79168407151	0.0439277866061	1.75985695091
HO_ETV3_HUMAN.H10MO.D.bed	-0.0360067549374	-1.48753212995	0.0733190768459	1.87990113033
HO_EOMES_HUMAN.H10MO.D.bed	0.0179485924591	1.09323595682	0.153907996126	1.93441226503
HO_HXD3_HUMAN.H10MO.D.bed	0.019564024651	0.928994441563	0.192363798219	1.95722531203
HO_FOSL1_HUMAN.H10MO.A.bed	0.00953283931007	0.690353413275	0.251453435833	1.96562990694
HO_PO2F3_HUMAN.H10MO.D.bed	0.0146622763081	0.856665139188	0.207221727598	2.01256253621
HO_SRBP2_HUMAN.H10MO.B.bed	0.0317862215862	2.37386636822	0.0126906091342	2.03367011376
HO_CEBPA_HUMAN.H10MO.A.bed	-0.0178800090702	-0.993972534078	0.165671299134	2.25947452649
HO_ZN740_HUMAN.H10MO.D.bed	0.0190237869305	1.03440628403	0.160096190254	2.28048128784
HO_HSF4_HUMAN.H10MO.D.bed	-0.018033447312	-0.665195181536	0.253422115219	2.2879376881
HO_PPARG_HUMAN.H10MO.A.bed	-0.0150505606873	-0.854295629818	0.197257278759	2.29894392154
HO_PO5F1_HUMAN.H10MO.A.bed	-0.0316123832024	-1.65320554214	0.0612205943066	2.3083765265
HO_LHX2_HUMAN.H10MO.D.bed	0.0125622543244	0.706839490069	0.269089976181	2.33090100989
HO_E2F4_HUMAN.H10MO.A.bed	-0.0584364544442	-1.49090383771	0.0734570879348	2.61588852034
HO_CEBPG_HUMAN.H10MO.C.bed	0.0223812353678	1.26688547562	0.115814868265	2.65133323422
HO_SRY_HUMAN.H10MO.B.bed	0.018095822752	2.31080758925	0.0124765544345	2.6658237975
HO_FOXH1_HUMAN.H10MO.A.bed	0.0204328527181	0.854989449499	0.192859611602	2.68745676167
HO_ATOH1_HUMAN.H10MO.D.bed	0.0206532792495	0.789266345593	0.220562620706	2.71885845909
HO_ARI5B_HUMAN.H10MO.C.bed	0.0125576119202	0.681012068715	0.230551659859	2.7883700749
HO_ARNT_HUMAN.H10MO.B.bed	-0.025727390349	-1.08814102982	0.139256942093	2.78949062131
HO_HMGA2_HUMAN.H10MO.D.bed	0.0164115638735	0.442219439274	0.355257426341	2.81135815166
HO_YBOX1_HUMAN.H10MO.D.bed	0.0212658365724	1.03717766601	0.151291028483	2.93871361387
HO_ERF_HUMAN.H10MO.D.bed	0.0241848386507	0.834573773329	0.221717689703	3.2300236159
HO_XBP1_HUMAN.H10MO.C.bed	0.0383321203378	0.758204410397	0.226119599317	3.37075960843
HO_GSX1_HUMAN.H10MO.D.bed	-0.0214333563722	-1.56303044985	0.0649349698703	3.46860964057
HO_MAFF_HUMAN.H10MO.A.bed	-0.0260162545975	-0.756163472731	0.225065870739	3.69915956779
HO_VDR_HUMAN.H10MO.S.bed	0.0165071557493	1.11638259927	0.133805525763	3.7291018267
HO_HXA1_HUMAN.H10MO.C.bed	0.0137656156153	0.670995121996	0.249001089324	3.80023091087
HO_VAX1_HUMAN.H10MO.D.bed	0.0170471533725	0.840188610581	0.219152926669	4.01362931413
HO_FOXD2_HUMAN.H10MO.D.bed	-0.0153525592642	-1.09038673267	0.153172809372	4.09099045032
HO_TBX19_HUMAN.H10MO.D.bed	-0.0458012756368	-1.04144793879	0.153558324737	4.47413118894
HO_VSX1_HUMAN.H10MO.D.bed	0.0111753390481	0.785209345908	0.218837209716	4.52498875575
HO_HSF1_HUMAN.H10MO.A.bed	0.0163558955087	0.943383077796	0.188925389799	4.65773749466
HO_ELF3_HUMAN.H10MO.D.bed	-0.0156931790445	-0.892285360413	0.200482227912	4.75959659599
HO_GMEB2_HUMAN.H10MO.D.bed	0.0459762881295	1.0240990186	0.162136414284	5.19647207781
HO_NR1I2_HUMAN.H10MO.C.bed	0.0344566910146	1.60811037671	0.0631400804478	5.78182736672
HO_SOX4_HUMAN.H10MO.C.bed	0.0247555122954	1.07300301658	0.151768619032	6.48557898661
HO_EMX2_HUMAN.H10MO.D.bed	0.0201535980673	1.31471722312	0.114459000249	6.66983810543
HO_ZFHX3_HUMAN.H10MO.D.bed	-0.0135936582057	-0.956216748279	0.175135775974	8.01871659993
HO_SPZ1_HUMAN.H10MO.D.bed	0.0376191259516	1.06142142929	0.166997333781	8.23425315028
HO_HXB8_HUMAN.H10MO.C.bed	0.0223511653018	1.12743308219	0.145640661895	9.33556642744
HO_SOX9_HUMAN.H10MO.B.bed	0.0188913643756	1.02845585514	0.163912930985	11.6742431957
HO_RUNX1_HUMAN.H10MO.A.bed	0.0109086512618	0.800049919004	0.215845767524	17.2946421229
HO_HINFP_HUMAN.H10MO.C.bed	0.0849090210934	0.722220022275	0.247992288632	26.4938428355
HO_OLIG2_HUMAN.H10MO.D.bed	-0.0188758925906	-0.853194029319	0.212496416147	27.2420405501
HO_NR0B1_HUMAN.H10MO.D.bed	0.0261869971691	1.47003105719	0.0789894145873	50.6322147505
HO_FEV_HUMAN.H10MO.C.bed	0.0121026301554	0.793720182248	0.240816511507	77.181691938
